Country/Region,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23
Luxembourg,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,12.0,15.0,17.0,8.0,18.0,63.0,63.0,132.0,149.0,186.0,128.0,77.0,224.0,234.0,120.0,152.0,226.0,119.0,38.0,190.0,141.0,168.0,125.0,117.0,75.0,39.0,127.0,64.0,81.0,108.0,47.0,11.0,11.0,15.0,66.0,71.0,36.0,57.0,13.0,8.0,60.0,36.0,11.0
MS Zaandam,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,5.0,2.0,4.0,3.0,0.0,13.0,4.0,14.0,0.0,2.0,11.0,0.0,2.0,10.0,6.0,5.0,0.0,0.0,9.0,4.0,0.0,2.0,2.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0
Malawi,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,10.0
Malaysia,,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,7.0,14.0,0.0,33.0,10.0,6.0,18.0,12.0,20.0,0.0,48.0,41.0,190.0,138.0,107.0,117.0,110.0,130.0,153.0,123.0,212.0,106.0,172.0,235.0,130.0,159.0,150.0,156.0,140.0,142.0,208.0,217.0,150.0,179.0,131.0,170.0,156.0,109.0,118.0,184.0,153.0,134.0,170.0,85.0,110.0,69.0,54.0,84.0,36.0,57.0,50.0,71.0
Maldives,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,7.0,17.0,17.0,14.0,3.0,22.0
Mali,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,7.0,3.0,3.0,5.0,3.0,2.0,4.0,2.0,9.0,3.0,15.0,13.0,0.0,18.0,18.0,21.0,4.0,23.0,0.0,45.0,8.0,22.0,12.0,35.0,16.0
Malta,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,6.0,6.0,3.0,9.0,8.0,0.0,15.0,11.0,9.0,17.0,17.0,3.0,19.0,5.0,5.0,10.0,2.0,5.0,13.0,19.0,8.0,6.0,11.0,14.0,14.0,52.0,6.0,38.0,13.0,20.0,8.0,6.0,9.0,6.0,13.0,10.0,4.0,1.0,4.0,12.0,1.0,1.0
Mauritania,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,2.0,14.0,8.0,6.0,6.0,33.0,13.0,8.0,5.0,21.0,15.0,18.0,8.0,17.0,10.0,31.0,17.0,24.0,5.0,41.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0
Mexico,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,14.0,15.0,12.0,29.0,11.0,25.0,46.0,39.0,48.0,65.0,51.0,38.0,70.0,110.0,132.0,131.0,145.0,101.0,121.0,163.0,132.0,178.0,202.0,253.0,296.0,346.0,396.0,260.0,403.0,375.0,442.0,353.0,385.0,448.0,450.0,578.0,622.0,764.0,511.0,729.0,2132.0
Moldova,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,6.0,11.0,0.0,7.0,0.0,19.0,17.0,14.0,14.0,15.0,16.0,24.0,28.0,22.0,32.0,32.0,35.0,55.0,70.0,82.0,86.0,161.0,112.0,101.0,91.0,118.0,115.0,149.0,122.0,102.0,50.0,222.0,115.0,105.0,110.0,114.0,94.0,76.0,66.0,164.0,148.0
Monaco,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,8.0,2.0,9.0,0.0,4.0,3.0,3.0,3.0,5.0,4.0,2.0,7.0,4.0,2.0,2.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Montenegro,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,11.0,0.0,7.0,6.0,20.0,5.0,17.0,13.0,2.0,1.0,6.0,18.0,14.0,21.0,30.0,27.0,13.0,19.0,8.0,7.0,4.0,3.0,8.0,9.0,2.0,9.0,5.0,15.0,0.0,4.0,1.0,4.0,1.0,2.0,1.0
Morocco,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,10.0,11.0,1.0,9.0,11.0,14.0,14.0,19.0,19.0,28.0,27.0,55.0,50.0,70.0,57.0,77.0,77.0,61.0,37.0,54.0,83.0,128.0,102.0,99.0,64.0,91.0,99.0,74.0,97.0,116.0,102.0,125.0,136.0,259.0,281.0,121.0,170.0,191.0,163.0,237.0,122.0
Mozambique,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,7.0,1.0,2.0,3.0,1.0,4.0,0.0,0.0,2.0,5.0
Namibia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,12.0,2.0,3.0
Netherlands,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,8.0,6.0,14.0,44.0,46.0,60.0,77.0,56.0,61.0,121.0,0.0,303.0,156.0,176.0,278.0,295.0,347.0,409.0,536.0,637.0,577.0,547.0,816.0,858.0,1030.0,1179.0,1172.0,1111.0,887.0,850.0,1029.0,1092.0,1033.0,906.0,1226.0,973.0,783.0,973.0,1221.0,1346.0,1322.0,1175.0,964.0,870.0,736.0,1067.0,1236.0,1147.0,1072.0,750.0,729.0,715.0,889.0
New Zealand,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,8.0,8.0,11.0,13.0,50.0,0.0,53.0,50.0,78.0,85.0,83.0,63.0,75.0,58.0,61.0,89.0,71.0,82.0,89.0,67.0,54.0,50.0,29.0,44.0,29.0,18.0,19.0,17.0,20.0,15.0,8.0,13.0,9.0,9.0,5.0,6.0,5.0
Nicaragua,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Niger,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,8.0,9.0,0.0,47.0,24.0,22.0,24.0,40.0,69.0,25.0,64.0,68.0,28.0,53.0,38.0,0.0,41.0,14.0,0.0,43.0,12.0,9.0,0.0,9.0,5.0,9.0
Nigeria,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,4.0,10.0,8.0,10.0,4.0,7.0,14.0,5.0,19.0,22.0,20.0,4.0,39.0,10.0,26.0,4.0,18.0,6.0,16.0,22.0,12.0,17.0,13.0,5.0,20.0,30.0,34.0,35.0,51.0,49.0,85.0,38.0,0.0,208.0,108.0
North Macedonia,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,4.0,8.0,9.0,13.0,19.0,18.0,30.0,21.0,12.0,29.0,24.0,18.0,22.0,18.0,26.0,44.0,25.0,30.0,46.0,53.0,72.0,15.0,29.0,18.0,46.0,48.0,49.0,68.0,26.0,54.0,66.0,107.0,36.0,53.0,37.0,18.0,6.0,28.0,41.0
Norway,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,4.0,6.0,7.0,24.0,31.0,21.0,39.0,29.0,29.0,195.0,198.0,104.0,294.0,94.0,131.0,112.0,130.0,87.0,196.0,168.0,204.0,267.0,236.0,242.0,221.0,285.0,386.0,260.0,269.0,161.0,196.0,222.0,284.0,223.0,180.0,137.0,178.0,221.0,0.0,125.0,103.0,95.0,116.0,78.0,20.0,117.0,156.0,41.0,99.0,42.0,78.0,35.0,147.0,63.0
Oman,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,15.0,9.0,0.0,4.0,3.0,11.0,18.0,15.0,10.0,22.0,21.0,15.0,12.0,13.0,18.0,21.0,21.0,25.0,21.0,33.0,40.0,48.0,38.0,27.0,62.0,53.0,128.0,86.0,97.0,109.0,50.0,111.0,86.0,144.0,98.0,106.0,102.0
Pakistan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,1.0,8.0,3.0,22.0,83.0,100.0,63.0,155.0,47.0,229.0,46.0,99.0,97.0,91.0,138.0,172.0,122.0,102.0,120.0,221.0,180.0,303.0,265.0,132.0,339.0,609.0,269.0,228.0,226.0,206.0,316.0,219.0,266.0,341.0,546.0,536.0,106.0,613.0,710.0,70.0,1147.0,511.0,1079.0
Panama,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,3.0,16.0,9.0,7.0,12.0,14.0,17.0,23.0,28.0,63.0,113.0,32.0,0.0,98.0,115.0,116.0,112.0,115.0,88.0,192.0,0.0,136.0,158.0,198.0,128.0,187.0,112.0,149.0,279.0,224.0,222.0,260.0,166.0,72.0,102.0,177.0,265.0,194.0,63.0,194.0,191.0,163.0,345.0
Papua New Guinea,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Paraguay,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,5.0,4.0,0.0,5.0,10.0,4.0,11.0,4.0,3.0,5.0,1.0,4.0,8.0,15.0,4.0,8.0,9.0,2.0,4.0,5.0,5.0,4.0,1.0,13.0,12.0,2.0,13.0,25.0,3.0,4.0,2.0,0.0,5.0,0.0
Peru,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,4.0,13.0,10.0,5.0,43.0,31.0,28.0,89.0,0.0,84.0,45.0,32.0,21.0,64.0,100.0,55.0,36.0,181.0,98.0,115.0,258.0,91.0,181.0,151.0,535.0,280.0,393.0,1388.0,914.0,641.0,951.0,671.0,2265.0,519.0,1172.0,1016.0,998.0,931.0,1208.0,697.0,1512.0,1413.0,1664.0
Philippines,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,10.0,13.0,16.0,3.0,12.0,47.0,29.0,2.0,45.0,15.0,15.0,13.0,77.0,73.0,82.0,90.0,84.0,71.0,96.0,272.0,343.0,128.0,538.0,227.0,322.0,385.0,76.0,152.0,414.0,104.0,106.0,206.0,119.0,233.0,220.0,284.0,291.0,230.0,207.0,218.0,209.0,172.0,200.0,140.0,111.0,271.0
Poland,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,5.0,6.0,9.0,18.0,19.0,35.0,16.0,58.0,61.0,13.0,104.0,70.0,111.0,98.0,115.0,152.0,150.0,170.0,168.0,249.0,224.0,193.0,256.0,243.0,392.0,437.0,244.0,475.0,311.0,435.0,357.0,370.0,380.0,401.0,318.0,260.0,268.0,380.0,336.0,461.0,363.0,545.0,306.0,263.0,313.0,342.0
Portugal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,5.0,7.0,10.0,0.0,11.0,18.0,0.0,53.0,57.0,76.0,86.0,117.0,0.0,337.0,235.0,260.0,320.0,460.0,302.0,633.0,549.0,724.0,902.0,792.0,446.0,1035.0,808.0,783.0,852.0,638.0,754.0,452.0,712.0,699.0,815.0,1516.0,515.0,598.0,349.0,514.0,643.0,750.0,181.0,663.0,521.0,657.0,516.0,603.0,371.0
